cv_macro_f1
0.49957455700688985
0.4973940445712133
0.4890173852252852
0.49435085046666977
0.4930852707207616
0.4879496173623646
0.4910138398339279
0.49722999497944836
0.49669154689582573
0.49796755685484523
0.49523625324564485
0.48946375097778017
0.4933591549638583
0.4946881794169716
0.5017961319696425
